1,0.05133183472437888,0.04398817175520921,114,0.4350574776785714
2,0.05143757239382239,0.04497064701248069,110,0.4332946428571428
3,0.05371496895801331,0.04616486411909813,92,0.44037549603174597
4,0.05492864583333334,0.04785009919533066,111,0.4689293154761905
5,0.053765394491129784,0.04803243871771278,101,0.4494186507936508
6,0.056984846230158724,0.04814636055706226,104,0.4841341765873015
7,0.05712207571387661,0.04888666881983185,96,0.4784372519841269
8,0.056819772179705214,0.04929532725822944,97,0.47636098710317454
9,0.05515979892816234,0.04937267018203392,96,0.45881448412698417
10,0.056842477824463125,0.05036548206449222,101,0.48018948412698415
11,0.06068282361795292,0.05166391983213621,86,0.5033799603174602
12,0.058839845867208675,0.051579924773008046,81,0.4786423611111111
13,0.06074416042626728,0.052956370407961015,92,0.5106674107142857
14,0.06193287788600288,0.052865333874871565,87,0.5170560515873015
15,0.0653906829632602,0.05327671447593965,88,0.552783234126984
16,0.06506999007936508,0.054044045823045374,89,0.5506999007936507
17,0.06270420725108225,0.05459784402062496,87,0.5247693452380953
18,0.062252818627450975,0.054868568348211785,84,0.5166458333333332
19,0.06345326112033961,0.05514293042154002,85,0.5298814484126984
20,0.06232420634920635,0.05446718009851756,89,0.5232420634920635
21,0.06349627976190476,0.05512588686785331,83,0.5278199404761904
22,0.061562309947387185,0.05599667958614372,88,0.5144995039682538
23,0.061804706650592726,0.05597829408560627,78,0.5041230158730159
24,0.06567479283380019,0.056691621138422923,84,0.5508655753968255
25,0.06487110049979908,0.05691060841774616,78,0.5347869543650794
26,0.06293198839662448,0.05732725713723502,78,0.5153958333333333
27,0.06421147285133566,0.057549496778923265,81,0.532358630952381
28,0.0640167117876267,0.057153148899085425,82,0.531733382936508
29,0.06624957160894661,0.057397842120006794,76,0.5456125992063492
30,0.06651345697831977,0.05748632258087707,81,0.5553784722222221
31,0.06558381667589515,0.05729731780290761,85,0.5511870039682538
32,0.06600251736111111,0.05732487137226619,71,0.5350251736111111
33,0.0638564393939394,0.05735506364037988,87,0.5362916666666666
34,0.06422108134920634,0.057192837735198655,79,0.5297108134920634
35,0.06506681547619049,0.05770136517603338,80,0.5395570436507937
36,0.0680291847041847,0.05800633967671807,76,0.5634087301587302
37,0.06410527825588067,0.05772581215265037,82,0.5326190476190475
38,0.06614905753968255,0.05789457602225807,83,0.5543477182539682
39,0.06576255898755899,0.05770922040895434,73,0.5360039682539682
40,0.0670625248015873,0.05798792692370199,71,0.545625248015873
41,0.06395547086720867,0.05765979460205285,81,0.529798611111111
42,0.06552891865079365,0.058173599057889165,79,0.5427891865079365
43,0.07084643795581297,0.05869673669919921,73,0.586842757936508
44,0.06613199404761905,0.05894712314366407,71,0.5363199404761905
45,0.0688546224796225,0.06007922441077704,73,0.5669246031746034
46,0.06783232585263836,0.060596233282939,73,0.5567016369047619
47,0.06898088736057485,0.06072105321215979,73,0.5681872519841269
48,0.0682719415726817,0.06054786073684602,75,0.5642983630952381
49,0.06859466765873015,0.061614666838235174,71,0.5609466765873015
50,0.06870719246031746,0.061330989286067394,74,0.5670719246031746
51,0.06936477872962249,0.0612949591476198,73,0.5720261656746032
52,0.06912960744424354,0.06143827894372212,78,0.5773720238095239
53,0.06774176587301588,0.061565616212412515,79,0.5649176587301588
54,0.07143968253968253,0.06221839609586163,69,0.5858253968253967
55,0.06894359847249402,0.06238018248936978,72,0.5661483134920635
56,0.06928570856227105,0.06250254924169762,77,0.5774724702380951
57,0.06972044589232089,0.0623376167792411,73,0.5755828373015872
58,0.07185706953071083,0.06276061386875637,68,0.5881359126984127
59,0.06919635562558356,0.06260148500412861,67,0.559610615079365
60,0.07060982593795095,0.06307642943569611,65,0.5697346230158731
61,0.07093235594120277,0.06301411428039547,70,0.582562996031746
62,0.07007996031746032,0.0628772954305885,71,0.5757996031746031
63,0.06981230158730159,0.0630134783351831,69,0.5695515873015873
64,0.07150778769841269,0.06300291430325816,69,0.5865064484126983
